transaction_id,customer_id,amount,payment_method,product_category,customer_age,discount_rate,store_region
tx_ref_201369,usr_2993,886.42,UPI,Apparel,45.0,0.27,East
tx_ref_201370,usr_5307,92.32,Credit Card,Electronics,43.1,0.21,South
tx_ref_201371,usr_7942,3506.46,Credit Card,Electronics,37.9,0.28,West
tx_ref_201372,usr_2254,1381.22,Credit Card,Electronics,35.8,0.19,West
tx_ref_201373,usr_2053,1018.74,Cash,Electronics,26.9,0.3,West
tx_ref_201374,usr_3873,1239.5,Credit Card,Electronics,37.5,0.0,North
tx_ref_201375,usr_4673,3759.48,UPI,Home & Kitchen,28.2,0.01,West
tx_ref_201376,usr_4193,616.57,Cash,Home & Kitchen,38.7,0.1,South
tx_ref_201377,usr_1817,60.49,Credit Card,Home & Kitchen,,0.04,North
tx_ref_201378,usr_8465,623.58,Debit Card,Apparel,39.5,0.11,West
tx_ref_201379,usr_4675,1881.4,Debit Card,Home & Kitchen,36.8,0.13,East
tx_ref_201380,usr_7518,2664.01,Cash,Apparel,35.4,0.29,West
tx_ref_201381,usr_2141,1311.54,UPI,Electronics,,0.01,West
tx_ref_201382,usr_8887,511.76,Cash,Home & Kitchen,33.6,0.05,West
tx_ref_201383,usr_8618,1012.61,UPI,Home & Kitchen,32.0,0.29,North
tx_ref_201384,usr_6123,2056.89,Credit Card,Electronics,25.5,0.05,West
tx_ref_201385,usr_8899,1817.96,Credit Card,Home & Kitchen,34.9,0.1,South
tx_ref_201386,usr_5307,330.27,UPI,Electronics,23.2,0.27,West
tx_ref_201387,usr_1278,238.16,Credit Card,Home & Kitchen,19.9,0.2,South
tx_ref_201388,usr_5509,4219.5,Credit Card,Apparel,20.9,0.25,West
tx_ref_201389,usr_7280,1224.34,Debit Card,Apparel,44.5,0.13,North
tx_ref_201390,usr_2040,720.31,UPI,Apparel,18.0,0.02,North
tx_ref_201391,usr_3061,998.17,Debit Card,Electronics,29.7,0.27,South
tx_ref_201392,usr_5020,2864.73,Credit Card,Home & Kitchen,28.4,0.17,West
tx_ref_201393,usr_6723,2163.74,UPI,Home & Kitchen,37.1,0.18,West
tx_ref_201394,usr_3038,456.08,UPI,Digital Goods,34.8,0.01,North
tx_ref_201395,usr_3642,513.76,UPI,Apparel,23.9,0.27,East
tx_ref_201396,usr_8176,188.65,Debit Card,Electronics,34.6,0.0,East
tx_ref_201397,usr_5656,2118.85,Debit Card,Home & Kitchen,43.2,0.03,East
tx_ref_201398,usr_5947,1993.89,Credit Card,Home & Kitchen,31.7,0.14,North
tx_ref_201399,usr_4877,1261.74,Cash,Home & Kitchen,23.8,0.08,West
tx_ref_201400,usr_6054,792.28,UPI,Electronics,23.2,0.24,North
tx_ref_201401,usr_6127,1592.36,Credit Card,Apparel,38.0,0.27,North
tx_ref_201402,usr_2261,851.53,UPI,Home & Kitchen,21.9,0.13,South
tx_ref_201403,usr_5509,419.6,UPI,Home & Kitchen,42.3,0.07,South
tx_ref_201404,usr_6762,3322.52,Debit Card,Apparel,43.3,0.02,East
tx_ref_201405,usr_2786,1120.5,Credit Card,Home & Kitchen,40.3,0.16,East
tx_ref_201406,usr_8930,1036.52,UPI,Electronics,39.0,0.16,North
tx_ref_201407,usr_7157,2088.44,UPI,Electronics,39.8,0.06,East
tx_ref_201408,usr_5221,4010.73,Credit Card,Apparel,57.1,0.03,West
tx_ref_201409,usr_5519,2322.95,Debit Card,Electronics,38.1,0.19,South
tx_ref_201410,usr_2538,2278.49,Credit Card,Home & Kitchen,20.6,0.17,North
tx_ref_201411,usr_7279,823.44,Credit Card,Apparel,39.3,0.08,North
tx_ref_201412,usr_5268,2257.92,UPI,Electronics,35.8,0.17,East
tx_ref_201413,usr_2754,6843.41,Credit Card,Apparel,44.3,0.1,South
tx_ref_201414,usr_1154,972.5,Credit Card,Apparel,29.2,0.26,North
tx_ref_201415,usr_1552,1838.95,Credit Card,Digital Goods,42.7,0.13,North
tx_ref_201416,usr_1418,1456.41,UPI,Home & Kitchen,27.8,0.2,West
tx_ref_201417,usr_3910,4778.3,UPI,Home & Kitchen,29.5,0.0,East
tx_ref_201418,usr_5958,5365.19,UPI,Apparel,42.0,0.15,North
tx_ref_201419,usr_6646,2011.85,Cash,Electronics,29.4,0.06,South
tx_ref_201420,usr_5099,778.77,Credit Card,Home & Kitchen,40.2,0.06,West
tx_ref_201421,usr_5373,2216.45,UPI,Digital Goods,36.1,0.06,South
tx_ref_201422,usr_3269,1897.24,Credit Card,Electronics,31.0,0.29,East
tx_ref_201423,usr_4908,525.89,Cash,Electronics,28.4,0.19,West
tx_ref_201424,usr_8613,3938.32,Credit Card,Apparel,28.3,0.05,South
tx_ref_201425,usr_8660,1096.92,Debit Card,Apparel,38.6,0.28,West
tx_ref_201426,usr_7492,958.62,Credit Card,Home & Kitchen,39.1,0.18,North
tx_ref_201427,usr_3017,5604.65,Credit Card,Home & Kitchen,37.5,0.02,North
tx_ref_201428,usr_7579,605.6,Debit Card,Home & Kitchen,24.4,0.21,South
tx_ref_201429,usr_8214,154.29,Credit Card,Electronics,30.1,0.05,North
tx_ref_201430,usr_6713,1537.99,UPI,Apparel,36.7,0.04,West
tx_ref_201431,usr_6841,266.4,Credit Card,Electronics,50.7,0.13,South
tx_ref_201432,usr_2567,2045.25,Credit Card,Home & Kitchen,23.9,0.06,South
tx_ref_201433,usr_4569,841.61,Debit Card,Home & Kitchen,48.2,0.07,North
tx_ref_201434,usr_4373,501.41,UPI,Electronics,49.0,0.06,East
tx_ref_201435,usr_3096,1517.52,Credit Card,Home & Kitchen,36.9,0.07,East
tx_ref_201436,usr_1698,3752.91,Cash,Home & Kitchen,38.4,0.1,West
tx_ref_201437,usr_6813,1914.32,UPI,Electronics,25.8,0.13,East
tx_ref_201438,usr_3197,113.65,UPI,Home & Kitchen,27.3,0.1,South
tx_ref_201439,usr_4686,894.56,Debit Card,Apparel,41.9,0.21,North
tx_ref_201440,usr_8752,3105.91,Credit Card,Electronics,24.2,0.29,East
tx_ref_201441,usr_1982,870.12,Debit Card,Electronics,33.8,0.09,East
tx_ref_201442,usr_1367,2007.29,Debit Card,Electronics,39.9,0.21,West
tx_ref_201443,usr_6158,1951.25,Credit Card,Apparel,38.9,0.3,South
tx_ref_201444,usr_5510,4070.76,Credit Card,Apparel,48.7,0.3,West
tx_ref_201445,usr_2028,1585.67,UPI,Digital Goods,38.4,0.19,East
tx_ref_201446,usr_8816,5079.46,Credit Card,Electronics,31.6,0.18,East
tx_ref_201447,usr_5396,1657.8,Debit Card,Digital Goods,33.3,0.24,North
tx_ref_201448,usr_7659,4567.72,UPI,Apparel,25.8,0.15,South
tx_ref_201449,usr_5849,2952.58,UPI,Electronics,35.0,0.27,West
tx_ref_201450,usr_8470,933.54,Debit Card,Apparel,40.8,0.02,West
tx_ref_201451,usr_7891,253.77,Cash,Home & Kitchen,36.0,0.04,South
tx_ref_201452,usr_1723,178.51,UPI,Home & Kitchen,43.9,0.16,North
tx_ref_201453,usr_6922,778.24,UPI,Electronics,23.5,0.21,South
tx_ref_201454,usr_4637,173.51,Cash,Electronics,43.6,0.26,North
tx_ref_201455,usr_4026,188.75,Credit Card,Home & Kitchen,45.4,0.06,East
tx_ref_201456,usr_7054,2708.81,UPI,Apparel,34.8,0.07,West
tx_ref_201457,usr_3539,894.2,Credit Card,Electronics,39.6,0.12,West
tx_ref_201458,usr_2075,4406.92,Credit Card,Home & Kitchen,26.4,0.24,West
tx_ref_201459,usr_2600,619.33,Credit Card,Home & Kitchen,40.1,0.1,West
tx_ref_201460,usr_5942,200.97,UPI,Home & Kitchen,29.4,0.18,South
tx_ref_201461,usr_1188,109.1,Credit Card,Home & Kitchen,39.5,0.22,North
tx_ref_201462,usr_2267,520.87,UPI,Electronics,31.6,0.1,South
tx_ref_201463,usr_8489,697.63,UPI,Apparel,50.1,0.22,North
tx_ref_201464,usr_3980,1229.93,UPI,Home & Kitchen,48.4,0.29,West
tx_ref_201465,usr_5395,1866.01,UPI,Electronics,25.7,0.21,North
tx_ref_201466,usr_1796,2962.03,Credit Card,Home & Kitchen,40.5,0.05,South
tx_ref_201467,usr_7746,928.91,UPI,Electronics,32.7,0.28,North
tx_ref_201468,usr_6312,7685.17,UPI,Home & Kitchen,27.5,0.18,West
tx_ref_201469,usr_3277,5158.62,UPI,Apparel,45.8,0.06,West
tx_ref_201470,usr_4431,4224.03,Credit Card,Apparel,35.5,0.14,North
tx_ref_201471,usr_4244,1428.71,UPI,Apparel,36.5,0.08,North
tx_ref_201472,usr_1876,675.15,UPI,Apparel,27.4,0.15,North
tx_ref_201473,usr_5483,1365.62,UPI,Digital Goods,27.7,0.01,North
tx_ref_201474,usr_4863,538.93,Credit Card,Electronics,40.4,0.05,South
tx_ref_201475,usr_5682,1276.85,Credit Card,Digital Goods,25.5,0.21,East
tx_ref_201476,usr_1378,1287.93,UPI,Electronics,33.8,0.25,West
tx_ref_201477,usr_8159,2656.03,UPI,Digital Goods,32.8,0.14,South
tx_ref_201478,usr_8721,2833.51,UPI,Apparel,29.3,0.16,North
tx_ref_201479,usr_2689,141.6,UPI,Apparel,34.2,0.02,South
tx_ref_201480,usr_6875,1628.28,UPI,Electronics,45.4,0.18,North
tx_ref_201481,usr_8813,1849.05,UPI,Electronics,35.3,0.24,North
tx_ref_201482,usr_2008,1388.21,Debit Card,Apparel,27.2,0.19,South
tx_ref_201483,usr_7644,1529.85,Credit Card,Apparel,18.0,0.19,West
tx_ref_201484,usr_7600,1342.08,Credit Card,Apparel,,0.1,South
tx_ref_201485,usr_6449,2910.29,Credit Card,Electronics,54.0,0.02,North
tx_ref_201486,usr_6295,3150.23,UPI,Apparel,19.6,0.19,North
tx_ref_201487,usr_8512,7657.75,Credit Card,Electronics,34.6,0.25,East
tx_ref_201488,usr_7727,1261.09,UPI,Electronics,36.1,0.12,South
tx_ref_201489,usr_8875,2812.81,Credit Card,Apparel,35.1,0.16,East
tx_ref_201490,usr_8190,3690.6,Credit Card,Home & Kitchen,28.9,0.07,North
tx_ref_201491,usr_3066,2429.14,UPI,Electronics,35.5,0.07,South
tx_ref_201492,usr_5547,2008.67,UPI,Electronics,36.1,0.15,East
tx_ref_201493,usr_6846,1043.2,Debit Card,Apparel,38.4,0.2,North
tx_ref_201494,usr_7663,1928.37,UPI,Electronics,33.0,0.27,South
tx_ref_201495,usr_6685,286.42,UPI,Apparel,36.4,0.09,South
tx_ref_201496,usr_2805,4357.65,Credit Card,Digital Goods,49.5,0.01,North
tx_ref_201497,usr_1501,4248.3,Credit Card,Electronics,38.2,0.27,South
tx_ref_201498,usr_5939,1259.02,Cash,Apparel,33.2,0.27,East
tx_ref_201499,usr_7664,1354.55,Debit Card,Home & Kitchen,31.9,0.24,West
tx_ref_201500,usr_6076,551.92,UPI,Home & Kitchen,29.6,0.1,South
tx_ref_201501,usr_7258,496.42,Debit Card,Home & Kitchen,37.2,0.29,East
tx_ref_201502,usr_6631,1950.98,UPI,Electronics,36.8,0.02,East
tx_ref_201503,usr_8458,1293.2,Debit Card,Digital Goods,31.0,0.07,North
tx_ref_201504,usr_2757,6119.88,Credit Card,Home & Kitchen,41.6,0.09,East
tx_ref_201505,usr_3295,981.49,UPI,Home & Kitchen,42.6,0.18,North
tx_ref_201506,usr_6579,908.03,Credit Card,Home & Kitchen,30.6,0.16,South
tx_ref_201507,usr_7714,1739.7,Credit Card,Apparel,35.2,0.25,North
tx_ref_201508,usr_3302,4250.72,Credit Card,Electronics,52.4,0.02,East
tx_ref_201509,usr_1745,593.25,Cash,Digital Goods,36.3,0.18,North
tx_ref_201510,usr_1278,1097.77,UPI,Apparel,24.1,0.28,West
tx_ref_201511,usr_5586,2026.54,Cash,Home & Kitchen,18.6,0.1,West
tx_ref_201512,usr_6405,4258.87,UPI,Apparel,25.7,0.2,South
tx_ref_201513,usr_6890,1650.89,Credit Card,Electronics,,0.07,North
tx_ref_201514,usr_5913,4195.33,Cash,Electronics,42.7,0.14,South
tx_ref_201515,usr_2269,1199.3,Credit Card,Apparel,23.7,0.18,North
tx_ref_201516,usr_2017,5546.4,Credit Card,Electronics,49.3,0.01,North
tx_ref_201517,usr_5435,765.39,Credit Card,Digital Goods,46.8,0.23,South
tx_ref_201518,usr_4087,1771.36,UPI,Home & Kitchen,27.6,0.1,East
tx_ref_201519,usr_7976,1546.14,Debit Card,Apparel,35.2,0.27,East
tx_ref_201520,usr_6163,984.94,Debit Card,Electronics,36.8,0.15,South
tx_ref_201521,usr_7773,979.12,Credit Card,Apparel,41.6,0.03,West
tx_ref_201522,usr_4277,60.93,UPI,Home & Kitchen,33.4,0.23,West
tx_ref_201523,usr_4736,2086.03,UPI,Electronics,32.6,0.14,East
tx_ref_201524,usr_6243,2811.1,Credit Card,Electronics,27.5,0.15,South
tx_ref_201525,usr_5174,976.46,Cash,Apparel,30.3,0.14,North
tx_ref_201526,usr_5096,303.03,Credit Card,Home & Kitchen,37.4,0.04,North
tx_ref_201527,usr_2619,744.73,Cash,Home & Kitchen,20.8,0.1,North
tx_ref_201528,usr_3185,113.55,UPI,Home & Kitchen,18.0,0.12,West
tx_ref_201529,usr_8704,80.36,Debit Card,Apparel,32.6,0.18,North
tx_ref_201530,usr_3347,3034.95,Debit Card,Digital Goods,44.3,0.26,North
tx_ref_201531,usr_5027,3186.85,Credit Card,Electronics,34.5,0.05,West
tx_ref_201532,usr_6578,3977.25,UPI,Apparel,23.3,0.27,South
tx_ref_201533,usr_2659,2018.65,UPI,Apparel,18.0,0.16,North
tx_ref_201534,usr_8408,479.6,Credit Card,Home & Kitchen,28.0,0.29,North
tx_ref_201535,usr_5222,637.18,Cash,Digital Goods,35.6,0.12,North
tx_ref_201536,usr_8036,617.53,UPI,Home & Kitchen,47.8,0.17,North
tx_ref_201537,usr_3702,2867.02,UPI,Electronics,37.8,0.05,North
tx_ref_201538,usr_1015,1453.41,Credit Card,Apparel,26.8,0.18,East
tx_ref_201539,usr_4891,1920.57,Credit Card,Electronics,38.4,0.09,South
tx_ref_201540,usr_2528,561.31,UPI,Apparel,21.7,0.26,South
tx_ref_201541,usr_1048,427.88,Credit Card,Home & Kitchen,35.9,0.13,North
tx_ref_201542,usr_5974,2056.01,Debit Card,Electronics,34.2,0.07,West
tx_ref_201543,usr_6067,384.27,UPI,Home & Kitchen,18.0,0.14,East
tx_ref_201544,usr_4928,268.78,UPI,Electronics,36.3,0.04,West
tx_ref_201545,usr_4219,890.04,Credit Card,Electronics,55.6,0.1,North
tx_ref_201546,usr_6806,254.55,UPI,Apparel,37.6,0.08,West
tx_ref_201547,usr_1862,66.61,UPI,Electronics,40.0,0.04,East
tx_ref_201548,usr_7524,8882.85,Credit Card,Digital Goods,24.8,0.04,North
tx_ref_201549,usr_3465,4537.85,UPI,Digital Goods,39.9,0.12,West
tx_ref_201550,usr_8769,4822.51,UPI,Digital Goods,30.4,0.06,East
tx_ref_201551,usr_7784,798.06,Credit Card,Electronics,39.6,0.14,East
tx_ref_201552,usr_3291,1743.85,Credit Card,Electronics,45.1,0.14,West
tx_ref_201553,usr_1121,304.53,Debit Card,Apparel,38.5,0.18,West
tx_ref_201554,usr_3773,5056.88,Cash,Home & Kitchen,31.1,0.18,South
tx_ref_201555,usr_6577,1650.35,UPI,Apparel,27.6,0.05,West
tx_ref_201556,usr_8661,808.72,Debit Card,Digital Goods,27.0,0.0,West
tx_ref_201557,usr_4268,572.52,UPI,Apparel,43.1,0.25,South
tx_ref_201558,usr_2021,852.48,Credit Card,Home & Kitchen,41.8,0.12,West
tx_ref_201559,usr_8822,1124.44,Credit Card,Apparel,41.0,0.09,South
tx_ref_201560,usr_4516,2247.67,Credit Card,Electronics,46.2,0.1,East
tx_ref_201561,usr_5395,3301.86,UPI,Digital Goods,30.0,0.07,East
tx_ref_201562,usr_5877,2944.77,UPI,Home & Kitchen,22.6,0.2,West
tx_ref_201563,usr_6994,5543.93,Cash,Digital Goods,35.6,0.26,South
tx_ref_201564,usr_3439,1627.78,Credit Card,Home & Kitchen,23.5,0.07,West
tx_ref_201565,usr_5318,1806.86,Credit Card,Home & Kitchen,30.0,0.19,West
tx_ref_201566,usr_6902,1098.92,Cash,Apparel,26.0,0.1,East
tx_ref_201567,usr_1836,748.18,Cash,Apparel,18.0,0.03,East
tx_ref_201568,usr_6889,2771.23,Credit Card,Apparel,31.9,0.04,West
tx_ref_201569,usr_5403,3070.08,UPI,Apparel,41.6,0.28,West
tx_ref_201570,usr_7178,2091.39,UPI,Home & Kitchen,18.0,0.15,North
tx_ref_201571,usr_1224,5285.23,Debit Card,Electronics,36.7,0.03,South
tx_ref_201572,usr_4235,749.55,UPI,Home & Kitchen,26.6,0.01,East
tx_ref_201573,usr_1119,303.39,Cash,Digital Goods,38.8,0.05,North
tx_ref_201574,usr_7245,165.51,Debit Card,Apparel,20.0,0.26,West
tx_ref_201575,usr_5441,1860.26,Credit Card,Electronics,47.7,0.29,South
tx_ref_201576,usr_7127,3049.71,Credit Card,Apparel,42.3,0.0,South
tx_ref_201577,usr_4492,896.36,UPI,Apparel,23.8,0.01,East
tx_ref_201578,usr_8860,2623.15,Credit Card,Home & Kitchen,42.8,0.05,South
tx_ref_201579,usr_8278,5704.48,UPI,Apparel,31.4,0.18,East
tx_ref_201580,usr_3794,1945.98,Cash,Digital Goods,31.0,0.0,West
tx_ref_201581,usr_2913,2974.63,Debit Card,Electronics,25.4,0.03,West
tx_ref_201582,usr_6786,231.89,Credit Card,Digital Goods,39.4,0.07,East
tx_ref_201583,usr_7523,4513.26,UPI,Apparel,41.4,0.03,North
tx_ref_201584,usr_8066,434.37,Cash,Apparel,52.0,0.07,South
tx_ref_201585,usr_7690,1195.09,Debit Card,Home & Kitchen,22.4,0.29,East
tx_ref_201586,usr_4381,774.9,UPI,Electronics,,0.01,West
tx_ref_201587,usr_7191,1678.22,Cash,Apparel,37.7,0.2,West
tx_ref_201588,usr_3251,178.78,Credit Card,Home & Kitchen,23.6,0.16,West
tx_ref_201589,usr_5076,6563.44,Credit Card,Electronics,38.8,0.26,North
tx_ref_201590,usr_4708,413.92,Cash,Electronics,36.8,0.12,North
tx_ref_201591,usr_1716,2625.55,Debit Card,Home & Kitchen,42.4,0.23,South
tx_ref_201592,usr_3706,352.88,Credit Card,Electronics,26.9,0.27,East
tx_ref_201593,usr_2395,1289.07,Debit Card,Electronics,30.2,0.24,West
tx_ref_201594,usr_4721,874.72,UPI,Home & Kitchen,20.3,0.08,South
tx_ref_201595,usr_2282,844.14,Cash,Home & Kitchen,38.4,0.26,North
tx_ref_201596,usr_2440,3605.4,UPI,Home & Kitchen,30.0,0.06,North
tx_ref_201597,usr_4700,760.7,Credit Card,Electronics,26.7,0.1,East
tx_ref_201598,usr_2855,3616.56,Cash,Apparel,43.2,0.01,North
tx_ref_201599,usr_3732,1554.24,UPI,Home & Kitchen,29.3,0.08,West
tx_ref_201600,usr_8955,1254.63,Credit Card,Home & Kitchen,34.9,0.26,North
tx_ref_201601,usr_5630,3481.9,UPI,Electronics,26.7,0.04,West
tx_ref_201602,usr_2086,2482.95,Debit Card,Home & Kitchen,28.0,0.28,North
tx_ref_201603,usr_6098,2043.92,UPI,Apparel,37.3,0.23,North
tx_ref_201604,usr_2030,4771.77,UPI,Apparel,,0.14,North
tx_ref_201605,usr_3657,3189.22,UPI,Apparel,33.9,0.01,West
tx_ref_201606,usr_5148,79.23,Credit Card,Digital Goods,45.6,0.19,North
tx_ref_201607,usr_8022,3631.84,Credit Card,Electronics,46.4,0.15,North
tx_ref_201608,usr_8594,330.42,Credit Card,Electronics,33.9,0.21,North
tx_ref_201609,usr_4403,4375.53,Debit Card,Apparel,37.2,0.06,West
tx_ref_201610,usr_3554,785.53,UPI,Electronics,28.0,0.1,North
tx_ref_201611,usr_2948,4679.41,Credit Card,Electronics,34.7,0.27,North
tx_ref_201612,usr_4548,2724.1,Debit Card,Electronics,44.9,0.07,West
tx_ref_201613,usr_3329,2111.36,Credit Card,Home & Kitchen,18.0,0.17,East
tx_ref_201614,usr_6301,1090.35,Credit Card,Home & Kitchen,24.8,0.26,South
tx_ref_201615,usr_7251,603.05,UPI,Digital Goods,23.2,0.29,North
tx_ref_201616,usr_2172,3678.4,Cash,Electronics,39.0,0.04,North
tx_ref_201617,usr_5525,203.56,UPI,Electronics,18.3,0.09,East
tx_ref_201618,usr_8729,5771.14,UPI,Apparel,41.8,0.14,North
tx_ref_201619,usr_4560,227.86,UPI,Electronics,18.0,0.11,North
tx_ref_201620,usr_4197,1122.78,UPI,Apparel,32.2,0.05,West
tx_ref_201621,usr_8536,228.59,Cash,Electronics,18.8,0.28,North
tx_ref_201622,usr_6212,1788.86,UPI,Electronics,29.7,0.24,South
tx_ref_201623,usr_5409,196.91,Debit Card,Apparel,18.4,0.24,South
tx_ref_201624,usr_4166,2235.72,Debit Card,Electronics,46.6,0.1,East
tx_ref_201625,usr_7560,1150.0,Credit Card,Apparel,32.1,0.02,East
tx_ref_201626,usr_3057,2246.11,Credit Card,Electronics,31.6,0.24,South
tx_ref_201627,usr_1236,634.08,Debit Card,Digital Goods,39.0,0.25,East
tx_ref_201628,usr_6935,664.87,UPI,Apparel,50.0,0.15,West
tx_ref_201629,usr_7054,2708.98,Cash,Apparel,36.0,0.14,South
tx_ref_201630,usr_3104,256.51,UPI,Electronics,25.5,0.24,East
tx_ref_201631,usr_8902,1333.13,Credit Card,Digital Goods,51.0,0.07,North
tx_ref_201632,usr_2372,4790.51,Credit Card,Home & Kitchen,38.0,0.28,East
tx_ref_201633,usr_7170,4609.28,Credit Card,Apparel,18.0,0.26,North
tx_ref_201634,usr_3523,1561.78,Debit Card,Electronics,38.3,0.05,East
tx_ref_201635,usr_4457,2159.27,Credit Card,Apparel,62.5,0.3,East
tx_ref_201636,usr_5491,324.08,UPI,Apparel,45.0,0.08,East
tx_ref_201637,usr_8091,475.25,Cash,Digital Goods,27.9,0.27,North
tx_ref_201638,usr_8025,634.15,UPI,Digital Goods,55.4,0.05,West
tx_ref_201639,usr_2443,5030.94,UPI,Home & Kitchen,34.7,0.17,West
tx_ref_201640,usr_7266,1055.45,Credit Card,Digital Goods,35.9,0.03,North
tx_ref_201641,usr_7279,385.79,UPI,Home & Kitchen,39.3,0.14,West
tx_ref_201642,usr_4967,195.53,UPI,Electronics,48.7,0.12,East
tx_ref_201643,usr_3132,2616.39,UPI,Apparel,32.0,0.25,East
tx_ref_201644,usr_5075,1107.4,Credit Card,Home & Kitchen,31.0,0.19,South
tx_ref_201645,usr_3757,164.96,Debit Card,Apparel,37.0,0.04,West
tx_ref_201646,usr_7921,1241.99,UPI,Home & Kitchen,26.4,0.29,East
tx_ref_201647,usr_3207,2173.77,Credit Card,Electronics,32.1,0.25,West
tx_ref_201648,usr_8387,1108.56,Credit Card,Digital Goods,30.8,0.09,East
tx_ref_201649,usr_8708,4572.09,UPI,Electronics,39.0,0.3,East
tx_ref_201650,usr_1075,1293.48,Debit Card,Electronics,45.5,0.16,West
tx_ref_201651,usr_8616,73.4,UPI,Electronics,32.0,0.21,North
tx_ref_201652,usr_5419,2478.12,Credit Card,Electronics,18.2,0.19,North
tx_ref_201653,usr_7654,1705.46,Debit Card,Electronics,34.8,0.07,North
tx_ref_201654,usr_4904,8139.82,Debit Card,Apparel,47.8,0.04,North
tx_ref_201655,usr_8691,475.43,UPI,Apparel,21.2,0.27,North
tx_ref_201656,usr_7150,959.28,UPI,Home & Kitchen,37.4,0.24,East
tx_ref_201657,usr_1668,2727.63,Debit Card,Home & Kitchen,25.2,0.21,East
tx_ref_201658,usr_5577,827.01,UPI,Apparel,,0.23,South
tx_ref_201659,usr_1846,79.97,UPI,Apparel,36.9,0.07,South
tx_ref_201660,usr_7106,2959.23,Credit Card,Electronics,45.7,0.29,South
tx_ref_201661,usr_4353,1237.21,UPI,Home & Kitchen,25.6,0.1,West
tx_ref_201662,usr_8922,1311.68,Credit Card,Electronics,38.1,0.11,West
tx_ref_201663,usr_4563,2493.29,Debit Card,Electronics,47.8,0.28,South
tx_ref_201664,usr_6770,671.14,Credit Card,Electronics,33.7,0.2,East
tx_ref_201665,usr_3172,2223.67,UPI,Electronics,30.4,0.25,South
tx_ref_201666,usr_4679,6811.58,Credit Card,Apparel,48.1,0.04,West
tx_ref_201667,usr_1296,1718.77,Credit Card,Apparel,50.8,0.01,West
tx_ref_201668,usr_5620,1708.95,Credit Card,Electronics,31.1,0.09,North
tx_ref_201669,usr_2876,1560.96,UPI,Electronics,29.9,0.17,North
tx_ref_201670,usr_7881,2721.5,Credit Card,Electronics,38.5,0.2,North
tx_ref_201671,usr_1493,2302.38,UPI,Apparel,23.9,0.17,North
tx_ref_201672,usr_8235,351.54,UPI,Home & Kitchen,33.4,0.15,North
tx_ref_201673,usr_1597,1239.06,Debit Card,Electronics,29.9,0.23,South
tx_ref_201674,usr_8900,5954.58,Credit Card,Home & Kitchen,26.4,0.19,East
tx_ref_201675,usr_4858,806.99,UPI,Apparel,21.5,0.21,East
tx_ref_201676,usr_4176,3555.17,Debit Card,Apparel,41.7,0.27,South
tx_ref_201677,usr_6071,2813.83,Cash,Apparel,32.3,0.02,West
tx_ref_201678,usr_5537,201.26,UPI,Apparel,35.9,0.28,East
tx_ref_201679,usr_8033,5994.24,Debit Card,Apparel,27.5,0.02,West
tx_ref_201680,usr_1464,7414.77,Credit Card,Home & Kitchen,30.5,0.24,North
tx_ref_201681,usr_7235,2490.48,Credit Card,Apparel,29.8,0.2,East
tx_ref_201682,usr_2848,4568.06,Debit Card,Home & Kitchen,46.3,0.18,West
tx_ref_201683,usr_1754,456.09,Credit Card,Home & Kitchen,33.0,0.1,West
tx_ref_201684,usr_1088,498.08,UPI,Electronics,24.2,0.18,West
tx_ref_201685,usr_7034,929.12,Credit Card,Home & Kitchen,47.3,0.3,West
tx_ref_201686,usr_1403,1435.77,Credit Card,Digital Goods,39.0,0.16,North
tx_ref_201687,usr_3113,112.37,UPI,Digital Goods,37.8,0.18,East
tx_ref_201688,usr_4943,1562.61,UPI,Home & Kitchen,34.6,0.03,East
tx_ref_201689,usr_5899,1263.69,UPI,Apparel,23.7,0.22,East
tx_ref_201690,usr_4909,460.08,Cash,Digital Goods,60.3,0.04,South
tx_ref_201691,usr_1350,996.02,Cash,Electronics,39.3,0.1,West
tx_ref_201692,usr_5379,876.96,UPI,Home & Kitchen,,0.04,South
tx_ref_201693,usr_7103,1366.72,Credit Card,Digital Goods,55.8,0.08,East
tx_ref_201694,usr_2843,1612.88,UPI,Apparel,28.6,0.08,East
tx_ref_201695,usr_3444,657.04,Credit Card,Apparel,45.8,0.24,South
tx_ref_201696,usr_2781,4606.59,Credit Card,Apparel,30.4,0.0,West
tx_ref_201697,usr_2380,1666.87,Debit Card,Home & Kitchen,35.0,0.25,East
tx_ref_201698,usr_2302,135.45,UPI,Home & Kitchen,37.0,0.13,South
tx_ref_201699,usr_7806,522.82,Debit Card,Apparel,32.1,0.29,North
tx_ref_201700,usr_5916,972.48,Debit Card,Home & Kitchen,,0.02,South
tx_ref_201701,usr_2241,3114.16,Credit Card,Home & Kitchen,36.1,0.07,West
tx_ref_201702,usr_3143,5709.25,Credit Card,Electronics,35.3,0.24,South
tx_ref_201703,usr_5221,740.86,UPI,Apparel,31.1,0.2,South
tx_ref_201704,usr_5380,696.02,Debit Card,Electronics,42.4,0.22,West
tx_ref_201705,usr_4643,7181.33,Credit Card,Digital Goods,49.0,0.1,North
tx_ref_201706,usr_1259,3843.9,Credit Card,Apparel,29.0,0.28,West
tx_ref_201707,usr_7903,1170.62,Credit Card,Electronics,46.7,0.04,North
tx_ref_201708,usr_1463,4244.72,UPI,Apparel,45.8,0.09,West
tx_ref_201709,usr_3328,486.39,Credit Card,Apparel,41.4,0.1,East
